Numero de pasos:50000 Atendido por thread:5
0.000000	 0.785398
0.010242	 0.802008 	 numero de thread:5
0.010304	 0.802111 	 numero de thread:5
0.010367	 0.802213 	 numero de thread:5
0.010430	 0.802315 	 numero de thread:5
0.010493	 0.802417 	 numero de thread:5
0.010556	 0.802519 	 numero de thread:5
0.010619	 0.802622 	 numero de thread:5
0.010681	 0.802724 	 numero de thread:5
0.010744	 0.802826 	 numero de thread:5
0.010807	 0.802928 	 numero de thread:5
0.010870	 0.803031 	 numero de thread:5
0.010933	 0.803133 	 numero de thread:5
0.010996	 0.803235 	 numero de thread:5
0.011058	 0.803338 	 numero de thread:5
0.011121	 0.803440 	 numero de thread:5
0.011184	 0.803542 	 numero de thread:5
0.011247	 0.803644 	 numero de thread:5
0.011310	 0.803747 	 numero de thread:5
0.011373	 0.803849 	 numero de thread:5
0.011435	 0.803951 	 numero de thread:5
0.011498	 0.804054 	 numero de thread:5
0.011561	 0.804156 	 numero de thread:5
0.011624	 0.804258 	 numero de thread:5
0.011687	 0.804360 	 numero de thread:5
0.011750	 0.804463 	 numero de thread:5
0.011812	 0.804565 	 numero de thread:5
0.011875	 0.804667 	 numero de thread:5
0.011938	 0.804770 	 numero de thread:5
0.012001	 0.804872 	 numero de thread:5
0.012064	 0.804974 	 numero de thread:5
0.012127	 0.805077 	 numero de thread:5
0.012189	 0.805179 	 numero de thread:5
0.012252	 0.805281 	 numero de thread:5
0.012315	 0.805384 	 numero de thread:5
0.012378	 0.805486 	 numero de thread:5
0.012441	 0.805588 	 numero de thread:5
0.012504	 0.805691 	 numero de thread:5
0.012566	 0.805793 	 numero de thread:5
0.012629	 0.805896 	 numero de thread:5
0.012692	 0.805998 	 numero de thread:5
0.012755	 0.806100 	 numero de thread:5
0.012818	 0.806203 	 numero de thread:5
0.012881	 0.806305 	 numero de thread:5
0.012943	 0.806407 	 numero de thread:5
0.013006	 0.806510 	 numero de thread:5
0.013069	 0.806612 	 numero de thread:5
0.013132	 0.806715 	 numero de thread:5
0.013195	 0.806817 	 numero de thread:5
0.013258	 0.806919 	 numero de thread:5
0.013320	 0.807022 	 numero de thread:5
0.013383	 0.807124 	 numero de thread:5
0.013446	 0.807227 	 numero de thread:5
0.013509	 0.807329 	 numero de thread:5
0.013572	 0.807432 	 numero de thread:5
0.013635	 0.807534 	 numero de thread:5
0.013697	 0.807636 	 numero de thread:5
0.013760	 0.807739 	 numero de thread:5
0.013823	 0.807841 	 numero de thread:5
0.013886	 0.807944 	 numero de thread:5
0.013949	 0.808046 	 numero de thread:5
0.014012	 0.808149 	 numero de thread:5
0.014074	 0.808251 	 numero de thread:5
0.014137	 0.808354 	 numero de thread:5
0.014200	 0.808456 	 numero de thread:5
0.014263	 0.808559 	 numero de thread:5
0.014326	 0.808661 	 numero de thread:5
0.014388	 0.808763 	 numero de thread:5
0.014451	 0.808866 	 numero de thread:5
0.014514	 0.808968 	 numero de thread:5
0.014577	 0.809071 	 numero de thread:5
0.014640	 0.809173 	 numero de thread:5
0.014703	 0.809276 	 numero de thread:5
0.014765	 0.809378 	 numero de thread:5
0.014828	 0.809481 	 numero de thread:5
0.014891	 0.809583 	 numero de thread:5
0.014954	 0.809686 	 numero de thread:5
0.015017	 0.809788 	 numero de thread:5
0.015080	 0.809891 	 numero de thread:5
0.015142	 0.809994 	 numero de thread:5
0.015205	 0.810096 	 numero de thread:5
0.015268	 0.810199 	 numero de thread:5
0.015331	 0.810301 	 numero de thread:5
0.015394	 0.810404 	 numero de thread:5
0.015457	 0.810506 	 numero de thread:5
0.015519	 0.810609 	 numero de thread:5
0.015582	 0.810711 	 numero de thread:5
0.015645	 0.810814 	 numero de thread:5
0.015708	 0.810916 	 numero de thread:5
0.015771	 0.811019 	 numero de thread:5
0.015834	 0.811122 	 numero de thread:5
0.015896	 0.811224 	 numero de thread:5
0.015959	 0.811327 	 numero de thread:5
0.016022	 0.811429 	 numero de thread:5
0.016085	 0.811532 	 numero de thread:5
0.016148	 0.811634 	 numero de thread:5
0.016211	 0.811737 	 numero de thread:5
0.016273	 0.811840 	 numero de thread:5
0.016336	 0.811942 	 numero de thread:5
0.016399	 0.812045 	 numero de thread:5
0.016462	 0.812148 	 numero de thread:5
0.016525	 0.812250 	 numero de thread:5
0.016588	 0.812353 	 numero de thread:5
0.016650	 0.812455 	 numero de thread:5
0.016713	 0.812558 	 numero de thread:5
0.016776	 0.812661 	 numero de thread:5
0.016839	 0.812763 	 numero de thread:5
0.016902	 0.812866 	 numero de thread:5
0.016965	 0.812969 	 numero de thread:5
0.017027	 0.813071 	 numero de thread:5
0.017090	 0.813174 	 numero de thread:5
0.017153	 0.813276 	 numero de thread:5
0.017216	 0.813379 	 numero de thread:5
0.017279	 0.813482 	 numero de thread:5
0.017342	 0.813584 	 numero de thread:5
0.017404	 0.813687 	 numero de thread:5
0.017467	 0.813790 	 numero de thread:5
0.017530	 0.813892 	 numero de thread:5
0.017593	 0.813995 	 numero de thread:5
0.017656	 0.814098 	 numero de thread:5
0.017719	 0.814201 	 numero de thread:5
0.017781	 0.814303 	 numero de thread:5
0.017844	 0.814406 	 numero de thread:5
0.017907	 0.814509 	 numero de thread:5
0.017970	 0.814611 	 numero de thread:5
0.018033	 0.814714 	 numero de thread:5
0.018096	 0.814817 	 numero de thread:5
0.018158	 0.814919 	 numero de thread:5
0.018221	 0.815022 	 numero de thread:5
0.018284	 0.815125 	 numero de thread:5
0.018347	 0.815228 	 numero de thread:5
0.018410	 0.815330 	 numero de thread:5
0.018473	 0.815433 	 numero de thread:5
0.018535	 0.815536 	 numero de thread:5
0.018598	 0.815639 	 numero de thread:5
0.018661	 0.815741 	 numero de thread:5
0.018724	 0.815844 	 numero de thread:5
0.018787	 0.815947 	 numero de thread:5
0.018850	 0.816050 	 numero de thread:5
0.018912	 0.816152 	 numero de thread:5
0.018975	 0.816255 	 numero de thread:5
0.019038	 0.816358 	 numero de thread:5
0.019101	 0.816461 	 numero de thread:5
0.019164	 0.816563 	 numero de thread:5
0.019227	 0.816666 	 numero de thread:5
0.019289	 0.816769 	 numero de thread:5
0.019352	 0.816872 	 numero de thread:5
0.019415	 0.816975 	 numero de thread:5
0.019478	 0.817077 	 numero de thread:5
0.019541	 0.817180 	 numero de thread:5
0.019604	 0.817283 	 numero de thread:5
0.019666	 0.817386 	 numero de thread:5
0.019729	 0.817489 	 numero de thread:5
0.019792	 0.817592 	 numero de thread:5
0.019855	 0.817694 	 numero de thread:5
0.019918	 0.817797 	 numero de thread:5
0.019981	 0.817900 	 numero de thread:5
0.020043	 0.818003 	 numero de thread:5
0.020106	 0.818106 	 numero de thread:5
0.020169	 0.818209 	 numero de thread:5
0.020232	 0.818311 	 numero de thread:5
0.020295	 0.818414 	 numero de thread:5
0.020358	 0.818517 	 numero de thread:5
0.020420	 0.818620 	 numero de thread:5
0.020483	 0.818723 	 numero de thread:5
0.020546	 0.818826 	 numero de thread:5
0.020609	 0.818929 	 numero de thread:5
0.020672	 0.819031 	 numero de thread:5
0.020735	 0.819134 	 numero de thread:5
0.020797	 0.819237 	 numero de thread:5
0.020860	 0.819340 	 numero de thread:5
0.020923	 0.819443 	 numero de thread:5
0.020986	 0.819546 	 numero de thread:5
0.021049	 0.819649 	 numero de thread:5
0.021111	 0.819752 	 numero de thread:5
0.021174	 0.819855 	 numero de thread:5
0.021237	 0.819958 	 numero de thread:5
0.021300	 0.820060 	 numero de thread:5
0.021363	 0.820163 	 numero de thread:5
0.021426	 0.820266 	 numero de thread:5
0.021488	 0.820369 	 numero de thread:5
0.021551	 0.820472 	 numero de thread:5
0.021614	 0.820575 	 numero de thread:5
0.021677	 0.820678 	 numero de thread:5
0.021740	 0.820781 	 numero de thread:5
0.021803	 0.820884 	 numero de thread:5
0.021865	 0.820987 	 numero de thread:5
0.021928	 0.821090 	 numero de thread:5
0.021991	 0.821193 	 numero de thread:5
0.022054	 0.821296 	 numero de thread:5
0.022117	 0.821399 	 numero de thread:5
0.022180	 0.821502 	 numero de thread:5
0.022242	 0.821605 	 numero de thread:5
0.022305	 0.821708 	 numero de thread:5
0.022368	 0.821811 	 numero de thread:5
0.022431	 0.821914 	 numero de thread:5
0.022494	 0.822017 	 numero de thread:5
0.022557	 0.822120 	 numero de thread:5
0.022619	 0.822223 	 numero de thread:5
0.022682	 0.822326 	 numero de thread:5
0.022745	 0.822429 	 numero de thread:5
0.022808	 0.822532 	 numero de thread:5
0.022871	 0.822635 	 numero de thread:5
0.022934	 0.822738 	 numero de thread:5
0.022996	 0.822841 	 numero de thread:5
0.023059	 0.822944 	 numero de thread:5
0.023122	 0.823047 	 numero de thread:5
0.023185	 0.823150 	 numero de thread:5
0.023248	 0.823253 	 numero de thread:5
0.023311	 0.823356 	 numero de thread:5
0.023373	 0.823459 	 numero de thread:5
0.023436	 0.823562 	 numero de thread:5
0.023499	 0.823665 	 numero de thread:5
0.023562	 0.823768 	 numero de thread:5
0.023625	 0.823871 	 numero de thread:5
0.023688	 0.823974 	 numero de thread:5
0.023750	 0.824077 	 numero de thread:5
0.023813	 0.824180 	 numero de thread:5
0.023876	 0.824284 	 numero de thread:5
0.023939	 0.824387 	 numero de thread:5
0.024002	 0.824490 	 numero de thread:5
0.024065	 0.824593 	 numero de thread:5
0.024127	 0.824696 	 numero de thread:5
0.024190	 0.824799 	 numero de thread:5
0.024253	 0.824902 	 numero de thread:5
0.024316	 0.825005 	 numero de thread:5
0.024379	 0.825108 	 numero de thread:5
0.024442	 0.825211 	 numero de thread:5
0.024504	 0.825315 	 numero de thread:5
0.024567	 0.825418 	 numero de thread:5
0.024630	 0.825521 	 numero de thread:5
0.024693	 0.825624 	 numero de thread:5
0.024756	 0.825727 	 numero de thread:5
0.024819	 0.825830 	 numero de thread:5
0.024881	 0.825933 	 numero de thread:5
0.024944	 0.826037 	 numero de thread:5
0.025007	 0.826140 	 numero de thread:5
0.025070	 0.826243 	 numero de thread:5
0.025133	 0.826346 	 numero de thread:5
0.025196	 0.826449 	 numero de thread:5
0.025258	 0.826552 	 numero de thread:5
0.025321	 0.826656 	 numero de thread:5
0.025384	 0.826759 	 numero de thread:5
0.025447	 0.826862 	 numero de thread:5
0.025510	 0.826965 	 numero de thread:5
0.025573	 0.827068 	 numero de thread:5
0.025635	 0.827172 	 numero de thread:5
0.025698	 0.827275 	 numero de thread:5
0.025761	 0.827378 	 numero de thread:5
0.025824	 0.827481 	 numero de thread:5
0.025887	 0.827584 	 numero de thread:5
0.025950	 0.827688 	 numero de thread:5
0.026012	 0.827791 	 numero de thread:5
0.026075	 0.827894 	 numero de thread:5
0.026138	 0.827997 	 numero de thread:5
0.026201	 0.828100 	 numero de thread:5
0.026264	 0.828204 	 numero de thread:5
0.026327	 0.828307 	 numero de thread:5
0.026389	 0.828410 	 numero de thread:5
0.026452	 0.828513 	 numero de thread:5
0.026515	 0.828617 	 numero de thread:5
0.026578	 0.828720 	 numero de thread:5
0.026641	 0.828823 	 numero de thread:5
0.026704	 0.828926 	 numero de thread:5
0.026766	 0.829030 	 numero de thread:5
0.026829	 0.829133 	 numero de thread:5
0.026892	 0.829236 	 numero de thread:5
0.026955	 0.829340 	 numero de thread:5
0.027018	 0.829443 	 numero de thread:5
0.027081	 0.829546 	 numero de thread:5
0.027143	 0.829649 	 numero de thread:5
0.027206	 0.829753 	 numero de thread:5
0.027269	 0.829856 	 numero de thread:5
0.027332	 0.829959 	 numero de thread:5
0.027395	 0.830063 	 numero de thread:5
0.027458	 0.830166 	 numero de thread:5
0.027520	 0.830269 	 numero de thread:5
0.027583	 0.830373 	 numero de thread:5
0.027646	 0.830476 	 numero de thread:5
0.027709	 0.830579 	 numero de thread:5
0.027772	 0.830683 	 numero de thread:5
0.027835	 0.830786 	 numero de thread:5
0.027897	 0.830889 	 numero de thread:5
0.027960	 0.830993 	 numero de thread:5
0.028023	 0.831096 	 numero de thread:5
0.028086	 0.831199 	 numero de thread:5
0.028149	 0.831303 	 numero de thread:5
0.028211	 0.831406 	 numero de thread:5
0.028274	 0.831509 	 numero de thread:5
0.028337	 0.831613 	 numero de thread:5
0.028400	 0.831716 	 numero de thread:5
0.028463	 0.831820 	 numero de thread:5
0.028526	 0.831923 	 numero de thread:5
0.028588	 0.832026 	 numero de thread:5
0.028651	 0.832130 	 numero de thread:5
0.028714	 0.832233 	 numero de thread:5
0.028777	 0.832337 	 numero de thread:5
0.028840	 0.832440 	 numero de thread:5
0.028903	 0.832543 	 numero de thread:5
0.028965	 0.832647 	 numero de thread:5
0.029028	 0.832750 	 numero de thread:5
0.029091	 0.832854 	 numero de thread:5
0.029154	 0.832957 	 numero de thread:5
0.029217	 0.833060 	 numero de thread:5
0.029280	 0.833164 	 numero de thread:5
0.029342	 0.833267 	 numero de thread:5
0.029405	 0.833371 	 numero de thread:5
0.029468	 0.833474 	 numero de thread:5
0.029531	 0.833578 	 numero de thread:5
0.029594	 0.833681 	 numero de thread:5
0.029657	 0.833785 	 numero de thread:5
0.029719	 0.833888 	 numero de thread:5
0.029782	 0.833992 	 numero de thread:5
0.029845	 0.834095 	 numero de thread:5
0.029908	 0.834198 	 numero de thread:5
0.029971	 0.834302 	 numero de thread:5
0.030034	 0.834405 	 numero de thread:5
0.030096	 0.834509 	 numero de thread:5
0.030159	 0.834612 	 numero de thread:5
0.030222	 0.834716 	 numero de thread:5
0.030285	 0.834819 	 numero de thread:5
0.030348	 0.834923 	 numero de thread:5
0.030411	 0.835026 	 numero de thread:5
0.030473	 0.835130 	 numero de thread:5
0.030536	 0.835233 	 numero de thread:5
0.030599	 0.835337 	 numero de thread:5
0.030662	 0.835440 	 numero de thread:5
0.030725	 0.835544 	 numero de thread:5
0.030788	 0.835648 	 numero de thread:5
0.030850	 0.835751 	 numero de thread:5
0.030913	 0.835855 	 numero de thread:5
0.030976	 0.835958 	 numero de thread:5
0.031039	 0.836062 	 numero de thread:5
0.031102	 0.836165 	 numero de thread:5
0.031165	 0.836269 	 numero de thread:5
0.031227	 0.836372 	 numero de thread:5
0.031290	 0.836476 	 numero de thread:5
0.031353	 0.836580 	 numero de thread:5
0.031416	 0.836683 	 numero de thread:5
0.031479	 0.836787 	 numero de thread:5
0.031542	 0.836890 	 numero de thread:5
0.031604	 0.836994 	 numero de thread:5
0.031667	 0.837097 	 numero de thread:5
0.031730	 0.837201 	 numero de thread:5
0.031793	 0.837305 	 numero de thread:5
0.031856	 0.837408 	 numero de thread:5
0.031919	 0.837512 	 numero de thread:5
0.031981	 0.837615 	 numero de thread:5
0.032044	 0.837719 	 numero de thread:5
0.032107	 0.837823 	 numero de thread:5
0.032170	 0.837926 	 numero de thread:5
0.032233	 0.838030 	 numero de thread:5
0.032296	 0.838134 	 numero de thread:5
0.032358	 0.838237 	 numero de thread:5
0.032421	 0.838341 	 numero de thread:5
0.032484	 0.838444 	 numero de thread:5
0.032547	 0.838548 	 numero de thread:5
0.032610	 0.838652 	 numero de thread:5
0.032673	 0.838755 	 numero de thread:5
0.032735	 0.838859 	 numero de thread:5
0.032798	 0.838963 	 numero de thread:5
0.032861	 0.839066 	 numero de thread:5
0.032924	 0.839170 	 numero de thread:5
0.032987	 0.839274 	 numero de thread:5
0.033050	 0.839377 	 numero de thread:5
0.033112	 0.839481 	 numero de thread:5
0.033175	 0.839585 	 numero de thread:5
0.033238	 0.839689 	 numero de thread:5
0.033301	 0.839792 	 numero de thread:5
0.033364	 0.839896 	 numero de thread:5
0.033427	 0.840000 	 numero de thread:5
0.033489	 0.840103 	 numero de thread:5
0.033552	 0.840207 	 numero de thread:5
0.033615	 0.840311 	 numero de thread:5
0.033678	 0.840414 	 numero de thread:5
0.033741	 0.840518 	 numero de thread:5
0.033804	 0.840622 	 numero de thread:5
0.033866	 0.840726 	 numero de thread:5
0.033929	 0.840829 	 numero de thread:5
0.033992	 0.840933 	 numero de thread:5
0.034055	 0.841037 	 numero de thread:5
0.034118	 0.841141 	 numero de thread:5
0.034181	 0.841244 	 numero de thread:5
0.034243	 0.841348 	 numero de thread:5
0.034306	 0.841452 	 numero de thread:5
0.034369	 0.841556 	 numero de thread:5
0.034432	 0.841659 	 numero de thread:5
0.034495	 0.841763 	 numero de thread:5
0.034558	 0.841867 	 numero de thread:5
0.034620	 0.841971 	 numero de thread:5
0.034683	 0.842075 	 numero de thread:5
0.034746	 0.842178 	 numero de thread:5
0.034809	 0.842282 	 numero de thread:5
0.034872	 0.842386 	 numero de thread:5
0.034935	 0.842490 	 numero de thread:5
0.034997	 0.842594 	 numero de thread:5
0.035060	 0.842697 	 numero de thread:5
0.035123	 0.842801 	 numero de thread:5
0.035186	 0.842905 	 numero de thread:5
0.035249	 0.843009 	 numero de thread:5
0.035311	 0.843113 	 numero de thread:5
0.035374	 0.843217 	 numero de thread:5
0.035437	 0.843320 	 numero de thread:5
0.035500	 0.843424 	 numero de thread:5
0.035563	 0.843528 	 numero de thread:5
0.035626	 0.843632 	 numero de thread:5
0.035688	 0.843736 	 numero de thread:5
0.035751	 0.843840 	 numero de thread:5
0.035814	 0.843944 	 numero de thread:5
0.035877	 0.844047 	 numero de thread:5
0.035940	 0.844151 	 numero de thread:5
0.036003	 0.844255 	 numero de thread:5
0.036065	 0.844359 	 numero de thread:5
0.036128	 0.844463 	 numero de thread:5
0.036191	 0.844567 	 numero de thread:5
0.036254	 0.844671 	 numero de thread:5
0.036317	 0.844775 	 numero de thread:5
0.036380	 0.844878 	 numero de thread:5
0.036442	 0.844982 	 numero de thread:5
0.036505	 0.845086 	 numero de thread:5
0.036568	 0.845190 	 numero de thread:5
0.036631	 0.845294 	 numero de thread:5
0.036694	 0.845398 	 numero de thread:5
0.036757	 0.845502 	 numero de thread:5
0.036819	 0.845606 	 numero de thread:5
0.036882	 0.845710 	 numero de thread:5
0.036945	 0.845814 	 numero de thread:5
0.037008	 0.845918 	 numero de thread:5
0.037071	 0.846022 	 numero de thread:5
0.037134	 0.846126 	 numero de thread:5
0.037196	 0.846230 	 numero de thread:5
0.037259	 0.846334 	 numero de thread:5
0.037322	 0.846437 	 numero de thread:5
0.037385	 0.846541 	 numero de thread:5
0.037448	 0.846645 	 numero de thread:5
0.037511	 0.846749 	 numero de thread:5
0.037573	 0.846853 	 numero de thread:5
0.037636	 0.846957 	 numero de thread:5
0.037699	 0.847061 	 numero de thread:5
0.037762	 0.847165 	 numero de thread:5
0.037825	 0.847269 	 numero de thread:5
0.037888	 0.847373 	 numero de thread:5
0.037950	 0.847477 	 numero de thread:5
0.038013	 0.847581 	 numero de thread:5
0.038076	 0.847685 	 numero de thread:5
0.038139	 0.847789 	 numero de thread:5
0.038202	 0.847893 	 numero de thread:5
0.038265	 0.847997 	 numero de thread:5
0.038327	 0.848101 	 numero de thread:5
0.038390	 0.848206 	 numero de thread:5
0.038453	 0.848310 	 numero de thread:5
0.038516	 0.848414 	 numero de thread:5
0.038579	 0.848518 	 numero de thread:5
0.038642	 0.848622 	 numero de thread:5
0.038704	 0.848726 	 numero de thread:5
0.038767	 0.848830 	 numero de thread:5
0.038830	 0.848934 	 numero de thread:5
0.038893	 0.849038 	 numero de thread:5
0.038956	 0.849142 	 numero de thread:5
0.039019	 0.849246 	 numero de thread:5
0.039081	 0.849350 	 numero de thread:5
0.039144	 0.849454 	 numero de thread:5
0.039207	 0.849558 	 numero de thread:5
0.039270	 0.849662 	 numero de thread:5
0.039333	 0.849767 	 numero de thread:5
0.039396	 0.849871 	 numero de thread:5
0.039458	 0.849975 	 numero de thread:5
0.039521	 0.850079 	 numero de thread:5
0.039584	 0.850183 	 numero de thread:5
0.039647	 0.850287 	 numero de thread:5
0.039710	 0.850391 	 numero de thread:5
0.039773	 0.850495 	 numero de thread:5
0.039835	 0.850599 	 numero de thread:5
0.039898	 0.850704 	 numero de thread:5
0.039961	 0.850808 	 numero de thread:5
0.040024	 0.850912 	 numero de thread:5
0.040087	 0.851016 	 numero de thread:5
0.040150	 0.851120 	 numero de thread:5
0.040212	 0.851224 	 numero de thread:5
0.040275	 0.851329 	 numero de thread:5
0.040338	 0.851433 	 numero de thread:5
0.040401	 0.851537 	 numero de thread:5
0.040464	 0.851641 	 numero de thread:5
0.040527	 0.851745 	 numero de thread:5
0.040589	 0.851849 	 numero de thread:5
0.040652	 0.851954 	 numero de thread:5
0.040715	 0.852058 	 numero de thread:5
0.040778	 0.852162 	 numero de thread:5
0.040841	 0.852266 	 numero de thread:5
0.040904	 0.852370 	 numero de thread:5
0.040966	 0.852475 	 numero de thread:5
0.041029	 0.852579 	 numero de thread:5
0.041092	 0.852683 	 numero de thread:5
0.041155	 0.852787 	 numero de thread:5
0.041218	 0.852891 	 numero de thread:5
0.041281	 0.852996 	 numero de thread:5
0.041343	 0.853100 	 numero de thread:5
0.041406	 0.853204 	 numero de thread:5
0.041469	 0.853308 	 numero de thread:5
0.041532	 0.853413 	 numero de thread:5
0.041595	 0.853517 	 numero de thread:5
0.041658	 0.853621 	 numero de thread:5
